tcp.time_delta,tcp.completeness.data,tcp.completeness.syn,ip.dst,tcp.time_relative,eth.src.oui,tcp.flags.push,ip.dsfield.ecn,ip.id,frame.time_epoch,tcp.stream,tcp.analysis.bytes_in_flight,tcp.flags.res,_type,_index,ip.frag_offset,ip.host,tcp.flags.ece,ip.dsfield.dscp,frame.time_delta,eth.dst.ig,tcp.flags.ae,tcp.flags.cwr,tcp.flags.syn,ip.len,ip.ttl,frame.marked,frame.encap_type,ip.checksum.status,tcp.completeness,eth.addr.oui_resolved,tcp.payload,ip.src,eth.src.ig,tcp.flags.str,ip.dsfield,frame.len,eth.addr_resolved,tcp.checksum,frame.protocols,frame.time,frame.time_utc,ip.flags.mf,tcp.flags.fin,eth.addr,eth.type,tcp.completeness.fin,tcp.port,ip.addr,tcp.seq_raw,tcp.dstport,ip.proto,ip.dst_host,tcp.completeness.str,tcp.analysis.push_bytes_sent,frame.time_relative,eth.lg,ip.version,tcp.seq,tcp.hdr_len,ip.flags,tcp.completeness.syn-ack,tcp.srcport,ip.hdr_len,ip.checksum,tcp.flags.reset,eth.src,tcp.len,tcp.window_size_value,eth.src.lg,tcp.window_size_scalefactor,tcp.ack_raw,ip.flags.df,eth.dst_resolved,tcp.completeness.ack,tcp.flags.urg,frame.cap_len,tcp.nxtseq,ip.src_host,frame.number,eth.ig,frame.ignored,tcp.urgent_pointer,frame.time_delta_displayed,tcp.checksum.status,eth.dst.oui_resolved,tcp.completeness.rst,eth.dst,_score,tcp.flags,eth.dst.lg,tcp.flags.ack,eth.addr.oui,eth.dst.oui,ip.flags.rb,tcp.window_size,eth.src_resolved,frame.offset_shift,tcp.ack,eth.src.oui_resolved,eth.src_not_group,_ws.expert.message,_ws.expert.severity,tcp.analysis.acks_frame,_ws.expert.group,tcp.analysis.ack_rtt,manolito.options,udp.payload,manolito.dest,manolito.checksum,manolito.src,udp.time_relative,udp.time_delta,udp.srcport,udp.dstport,udp.checksum.status,udp.checksum,udp.length,udp.port,udp.stream,manolito.seqno,icmp.code,icmp.type,icmp.checksum,icmp.checksum.status,icmp.unused,http.user_agent,http.accept,http.chat,http.connection,http.request,http.request.method,\r\n,http.request.full_uri,http.request.version,http.request_number,http.host,http.request.uri,http.request.line,tcp.connection.fin,tcp.connection.fin_active,tcp.connection.fin_passive,tcp.options.mss_val,tcp.options.mss,tcp.connection.syn,tcp.options.sack_perm,tcp.option_kind,tcp.options,tcp.options.nop,tcp.option_len,tcp.connection.rst,tcp.connection.synack,tcp.options.sack_perm.absent,tcp.analysis.initial_rtt,dns.flags.response,dns.qry.name,dns.qry.type,dns.id,dns.count.queries,dns.flags,dns.flags.z,dns.qry.class,dns.count.answers,dns.count.labels,dns.flags.truncated,dns.flags.checkdisable,dns.count.add_rr,dns.flags.opcode,dns.count.auth_rr,dns.flags.recdesired,dns.qry.name.len,tcp.analysis.lost_segment,tcp.analysis.duplicate_ack_num,tcp.analysis.duplicate_ack_frame,tcp.options.sack_re,tcp.options.sack_le,tcp.options.sack.count,tcp.analysis.duplicate_ack,tcp.options.sack,dns.ns,dns.flags.recavail,dns.flags.rcode,dns.ptr.domain_name,dns.flags.authenticated,dns.a,dns.time,dns.flags.authoritative,dns.resp.class,dns.resp.type,dns.resp.ttl,dns.resp.name,dns.response_to,dns.resp.len,tcp.segment_data,tcp.analysis.rto,tcp.analysis.rto_frame,tcp.analysis.retransmission,tcp.analysis.zero_window,tcp.analysis.window_update,dns.retransmission,dns.retransmit_request_in,dns.retransmit_request,ntp.xmt,ntp.rootdelay,ntp.flags.li,ntp.reftime,ntp.flags.vn,ntp.org,ntp.precision,ntp.flags,ntp.ppoll,ntp.rec,ntp.rootdispersion,ntp.flags.mode,ntp.refid,ntp.stratum,dns.retransmit_response_in,dns.retransmit_response,http.content_length,http.time,http.response.version,http.last_modified,http.date,http.response.code,http.content_length_header,http.response_number,tcp.reassembled.length,http.response.code.desc,http.response.line,tcp.segment.count,tcp.segment,http.response.phrase,tcp.reassembled.data,http.request_in,http.response_for.uri,http.response,http.file_data,http.server,http.content_type,media.type,http.prev_request_in
0.000000000,0,0,81.131.67.131,0.000000000,1721120,1,0,0x34a4,1121493626.633000000,0,1460,0,doc,packets-2005-07-16,0,81.131.67.131,0,0,0.000000000,1,0,0,0,1500,54,0,1,2,0,Xerox Corporation,d6:d2:a0:7d:24:fb:fa:d0:fc:fb:fe:c6:d0:e0:a9:ab:ad:f3:c1:80:ee:c3:5f:fa:fb:f3:f8:f7:fa:ee:f1:f7:f5:f7:eb:c6:9f:41:e0:d4:b4:e1:d5:bf:e3:e1:e6:dc:c0:84:cf:bc:8f:b8:a4:82:f1:cc:7c:f1:cd:80:d6:b0:56:21:f9:04:00:00:00:00:00:2c:00:00:00:00:4b:00:42:00:00:08:ff:00:01:08:1c:48:b0:a0:c1:83:08:13:2a:5c:48:d0:0f:a1:3e:b3:06:30:9c:48:b1:e2:44:51:c7:56:44:1c:c0:d1:a2:c7:8f:13:fd:1c:9b:b0:e2:05:c7:93:12:41:26:b4:66:a5:a5:cb:97:30:61:5a:db:a5:30:8d:a4:3e:10:7d:f8:40:d9:51:25:42:0d:3b:82:0a:1d:4a:b4:a8:06:6b:06:fd:a4:99:80:73:05:0f:38:3a:79:a6:f4:69:50:c3:2f:06:5c:b2:6a:dd:ca:95:0b:83:68:22:76:1c:25:48:88:29:ce:59:3c:9e:46:e5:49:f5:a0:86:4d:74:14:c9:55:c4:8b:d7:8c:bb:3f:7e:dc:d8:db:a3:47:85:3f:73:86:ec:48:80:74:e9:04:a6:25:5f:a4:85:ba:93:6d:db:82:6f:e3:ca:ad:7b:77:46:de:bd:37:fa:0e:1a:d4:e9:cf:1f:06:83:31:1d:3e:9c:58:b1:da:c6:28:1f:43:0e:24:99:b2:e5:cb:99:35:6f:ae:00:ce:d1:1c:d0:f2:0e:f7:51:35:eb:85:ef:c5:6b:53:ab:1e:a8:21:d0:06:d7:af:31:f7:ed:b1:79:d0:82:05:8e:28:ad:99:53:8b:83:bc:3e:87:66:f5:fe:7d:5a:ea:70:e2:c6:ed:e2:ff:d5:cb:97:79:f3:e7:0b:42:38:82:f7:07:07:bb:04:86:b4:6f:37:cd:d8:fb:77:00:c5:37:dc:b5:83:c7:9d:7f:13:00:fa:e7:8e:1d:2a:60:f1:5c:08:6a:24:f8:c7:29:1c:40:22:9f:6f:f4:05:77:d2:7d:f8:59:a2:df:0f:a6:54:91:07:27:79:e4:c1:07:1f:55:14:53:05:1e:76:fc:f0:1c:22:a4:90:a2:c6:1f:93:e4:50:0f:32:da:41:08:1c:6a:13:de:a7:81:85:b0:c5:d6:9c:73:e8:09:21:c4:0d:dc:a8:b8:86:38:e3:14:c2:c8:19:31:72:57:9f:63:df:dd:e8:82:5e:0d:d8:51:c4:94:54:4e:d9:40:81:0b:d0:43:03:22:34:34:22:c5:3b:68:18:89:e4:7c:33:da:d7:a4:25:2e:ec:c5:49:31:1f:7e:18:62:09:70:9a:62:c7:0d:42:18:62:27:16:ea:64:22:85:98:49:46:48:63:4f:4d:1a:91:e6:72:58:9c:d7:a3:8f:f4:d8:09:c3:a2:78:7e:52:c3:91:7d:96:c9:e4:70:1a:08:ba:5c:6c:3d:14:ba:59:8f:89:2e:aa:83:0e:30:54:a0:4e:10:90:92:d9:dd:a4:aa:55:ea:c2:20:58:e4:51:42:9b:55:bc:ff:19:a7:1d:3d:9c:01:c3:a7:3a:4c:00:49:3e:a4:8e:29:e3:a9:c2:05:ba:ea:20:3f:a8:60:ec:78:97:19:68:eb:a7:7d:4c:50:c9:04:de:f4:1a:29:b0:35:0a:cb:e3:73:3e:0a:41:cf:19:67:18:b2:e8:ad:9f:1e:56:49:25:02:e8:20:ad:a9:4b:06:4b:a9:a0:cf:71:52:42:ac:b2:72:f2:83:a7:e1:3a:2b:c0:bd:95:9c:fb:6b:ba:5b:84:21:03:85:95:4a:f1:9c:0a:55:52:a9:c2:02:e0:36:3b:ee:bd:0c:eb:cb:9d:0f:5b:c8:70:80:05:01:54:1c:40:45:f7:78:10:c1:c6:1c:77:bc:71:0a:5a:08:9c:ed:b6:8a:d2:9b:ab:b3:e4:32:7c:af:be:24:30:b3:45:16:16:50:6c:b1:c5:14:79:e1:c1:3d:06:ed:92:cd:39:56:4c:23:8f:3c:6f:64:42:82:b6:24:7b:6b:b2:b8:2a:ab:dc:c2:91:26:bd:7c:c0:01:49:c4:3c:33:cd:0c:05:b3:4e:33:02:ed:62:8d:06:3f:27:e0:f5:d7:09:28:23:85:b6:dc:96:8c:ab:c2:29:27:7d:ef:d2:e5:c8:20:43:16:59:3c:1d:b5:cc:53:4f:64:80:17:f8:81:ad:f7:d7:1c:88:ff:4d:0f:3d:2a:d8:21:b8:95:0d:58:79:30:0c:69:2b:fd:48:c4:6f:c7:0d:b5:d4:53:5f:bc:10:0d:eb:8c:92:00:07:98:67:ae:b9:e6:62:9f:41:0f:1e:1a:6e:e8:21:88:c5:14:83:47:11:0b:e8:a0:b6:00:be:2c:ee:36:dc:72:43:5e:37:42:5a:78:e1:c5:dd:97:e4:10:48:20:96:94:52:0a:25:59:31:f0:55:34:21:30:80:8e:14:25:83:7b:72:25:a8:ac:9e:74:eb:8c:c3:fe:38:dd:33:23:14:4c:14:5e:2c:13:4e:20:22:3c:50:8b:33:ce:08:1f:4d:34:66:98:a1:0f:0e:38:88:a3:4f:10:4e:2c:ea:79:d9:46:e3:1a:6e:f3:6a:43:ff:ba:e3:73:47:2e:b9:41:34:0c:93:c0:2f:22:08:a0:00:07:48:c0:00:e6:40:01:ed:83:81:bb:aa:e0:a6:d2:c1:a9:04:a6:28:c2:20:54:57:3f:d7:35:2e:76:d4:a3:9a:41:f0:31:86:04:6c:e2:01:20:0c:a1:08:47:08:42:11:20:f0:53:0b:c0:82:a6:54:c8:42:65:e9:20:71:0c:b3:df:05:a7:a7:3f:84:e0:63:04:1e:24:a1:0e:45:68:42:27:d4:8b:79:ce:0b:a2:00:ff:c8:60:41:e9:e5:2f:72:36:c4:a1:08:40:c0:c4:26:3a:f1:89:4c:14:01:3a:9c:d0:07:1d:98:80:13:78:c8:22:1e:4c:91:07:13:2c:00:86:6a:23:62:f4:f0:27:bb:ea:1d:84:0e:27:48:80:08:a0:c1:c6:36:ba:f1:8d:6c:7c:c0:14:0f:d3:00:00:d9:d1:04:ee:28:82:10:c0:98:34:31:de:0f:83:35:3c:23:30:12:f0:80:3a:18:f2:90:88:4c:a4:21:e5:e8:04:20:0a:f1:91:7e:9c:e1:11:67:67:90:0d:b4:21:01:d0:d0:84:26:37:a9:c9:14:48:e0:93:a0:0c:a5:28:47:49:ca:52:8a:52:1d:80:44:e2:41:2c:99:80:27:b8:f2:95:ae:c4:81:34:16:d2:0d:6a:50:63:1a:ae:b8:04:10:76:09:84:60:94:82:0b:9d:e8:c4:29:4e:51:83:62:d6:20:04:c8:44:26:36:42:91:0a:0f:a8:20:95:94:2c:88:25:39:00:4b:58:7a:00:1f:00:c8:a5:2d:b6:39:84:6e:7a:e2:03:e0:0c:a7:38:c7:49:ce:72:fa:c3:03:89:20:63:06:2b:86:90:69:7a:e2:9d:f0:f4:04:0e:3c:00:00:5b:94:f3:9e:f8:cc:67:38:f5:e0:ff:4c:75:06:b2:92:6d:e0:40:3c:e1:29:81:42:b8:82:08:08:4d:a8:42:17:ca:d0:86:3a:94:08:4b:40:a7:11:cb:a8:41:69:06:94:00:18:cd:68:28:24:00:80:6a:2c:e1:a3:20:0d:a9:48:47:4a:d2:92:fa:43:10:12:d0:c5:44:d7:b9:3f:8b:fe:22:a3:19:4d:c1:3e:6c:a1:84:9a:da:f4:a6:38:cd:a9:4e:77:da:0f:24:78:c0:06:92:a4,217.160.73.167,0,·······AP···,0x00,1514,1a:43:20:00:01:00,0x21fc,eth:ethertype:ip:tcp,"Jul 16, 2005 11:30:26.633000000 IST","Jul 16, 2005 06:00:26.633000000 UTC",0,0,1a:43:20:00:01:00,0x0800,0,3534,81.131.67.131,1977471959,3534,6,81.131.67.131,[ Null ],1460,0.000000000,1,4,1,20,0x02,0,80,20,0x522a,0,1a:43:20:00:01:00,1460,6432,1,-1,896467592,1,01:00:01:00:00:00,0,0,1514,1461,217.160.73.167,1,0,0,0,0.000000000,2,Xerox Corporation,0,01:00:01:00:00:00,,0x0018,0,1,1721120,65537,0,6432,1a:43:20:00:01:00,0.000000000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.000000000,1,0,217.160.73.167,0.000000000,65537,0,0,0x0099,1121493626.633000000,0,,0,doc,packets-2005-07-16,0,217.160.73.167,0,0,0.000000000,0,0,0,0,40,128,0,1,2,8,Xerox Corporation,,81.131.67.131,1,·······A····,0x00,54,01:00:01:00:00:00,0x3fd0,eth:ethertype:ip:tcp,"Jul 16, 2005 11:30:26.633000000 IST","Jul 16, 2005 06:00:26.633000000 UTC",0,0,01:00:01:00:00:00,0x0800,0,80,217.160.73.167,896467592,80,6,217.160.73.167,··D···,,0.000000000,0,4,1,20,0x02,0,3534,20,0x41e9,0,01:00:01:00:00:00,0,8760,0,-1,1977473419,1,1a:43:20:00:01:00,0,0,54,1,81.131.67.131,2,1,0,0,0.000000000,2,,0,1a:43:20:00:01:00,,0x0010,1,1,65537,1721120,0,8760,01:00:01:00:00:00,0.000000000,1461,Xerox Corporation,,"Source MAC must not be a group address: IEEE 802.3-2002, Section 3.2.3(b)",6291456,1,150994944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.000000000,0,0,81.131.67.131,0.000000000,1721120,0,0,0x3738,1121493626.914250000,1,1460,0,doc,packets-2005-07-16,0,81.131.67.131,0,0,0.281250000,1,0,0,0,1500,43,0,1,2,0,Xerox Corporation,47:a3:34:82:f5:f2:8a:09:93:e7:ad:ac:60:5f:07:f6:0d:fc:18:dd:0f:44:f6:78:0a:9e:d6:ec:92:be:39:47:66:fc:1d:2a:5c:1f:3a:cd:f7:c6:72:22:6d:6d:4c:34:51:3a:97:67:e1:69:e0:3d:e6:7e:43:b3:40:60:bd:e2:38:26:7e:24:d7:b4:f3:0e:7d:61:1c:34:3c:18:45:ee:7d:5b:c2:44:06:92:5e:0e:c8:0d:98:ef:32:6c:0b:7d:10:9f:70:01:95:f5:97:fb:49:41:25:bb:0f:16:cb:7c:aa:27:66:10:dd:56:cf:b1:fd:91:b6:73:19:9e:68:72:32:e8:e4:0c:fc:bc:72:75:9c:a2:42:27:de:cd:66:7c:e6:08:e3:a5:14:2d:2f:62:2c:cf:fe:a6:3c:b4:38:13:00:d1:3a:f6:88:e9:dd:8b:4f:81:ea:4c:09:9e:d9:16:6b:38:cd:7a:9e:e4:e8:92:eb:96:8c:ef:82:7c:72:5f:cf:47:7a:dd:49:29:d9:5e:05:8c:f4:0e:64:44:ed:aa:57:7d:a9:74:ed:5f:57:cd:46:cb:c2:f0:35:e4:b6:8c:39:73:ec:43:cb:78:42:63:4d:2d:a7:eb:ce:92:bb:c2:34:13:39:74:8d:b1:80:b5:a1:08:ad:f6:85:7b:95:2c:e1:e1:cd:a2:10:08:15:ed:e1:85:17:21:b0:35:99:0b:8b:b2:5d:3a:cb:c2:8e:ce:ae:16:7b:fb:81:2a:9e:f0:f4:50:1b:5a:f8:05:81:3d:0d:38:ef:16:8d:cd:ba:68:46:e7:8a:8e:b0:73:8e:8e:88:e4:41:09:f9:78:2c:5f:95:bc:86:1e:20:0d:de:21:5d:e8:78:79:6d:8b:9b:bc:55:b5:23:b2:ce:a1:b1:da:bf:28:8a:aa:2f:b7:28:e4:20:b1:5b:51:b1:96:ac:57:21:fe:f1:e7:56:27:a0:f4:0d:4d:f2:ae:b6:2f:58:2f:3a:c4:95:0e:a2:6e:b9:26:17:12:7e:44:bd:6d:ac:d0:a8:d0:8d:30:0e:86:9d:d2:56:3d:32:be:6d:03:27:91:e5:42:0e:f6:71:82:aa:8c:70:af:17:af:8b:20:65:db:4f:66:52:a9:68:3a:d9:7d:12:e0:4f:54:24:37:f8:c2:04:48:5a:51:4f:4a:73:0f:b9:4e:7f:1c:ce:b2:93:e8:71:83:64:e6:78:09:d5:68:b7:dc:06:16:2e:7b:c0:67:bb:11:d6:f7:8a:1d:81:84:6c:24:b3:b6:1b:09:c1:23:fa:23:8e:a5:01:42:80:79:4c:08:86:9f:5c:56:6f:52:92:0b:e1:dd:c4:a7:ee:f1:29:df:46:ba:33:44:13:68:ac:b3:7e:fa:b6:1d:6a:15:08:ad:3a:4a:32:41:e6:cb:82:2d:5d:be:98:29:0e:fc:30:e1:e6:77:b7:7a:fc:c1:bb:4a:fa:44:5e:fa:97:ad:ac:69:b3:cc:d4:64:1d:b8:dd:f4:ea:ec:e3:c2:c9:f1:4c:d8:63:e5:42:55:91:e1:58:b3:4e:e5:b5:9b:af:64:11:f9:09:2c:c9:58:51:0e:0a:3a:b4:ec:fb:5c:05:d0:17:ac:b3:92:bb:fc:ac:b6:38:b9:89:c8:18:52:80:97:02:90:b2:f5:c7:3d:1a:04:be:e3:70:d1:99:50:8c:82:f2:3b:7e:dc:67:35:2d:1c:32:8f:03:be:d8:9e:ee:cc:79:40:5f:df:f7:85:de:1f:3f:a4:9d:59:04:c7:0b:3c:63:ee:80:b0:e9:a0:4f:ce:e0:8c:db:4a:e4:79:bd:64:27:00:37:d3:1c:3b:65:b4:7b:eb:f1:67:87:4f:b3:f7:a2:b4:b0:87:e6:26:2b:db:a6:a4:9e:e3:52:65:20:ec:9e:91:f9:92:51:21:83:b9:5c:a3:aa:b8:ad:b4:ca:28:ef:1b:89:65:3d:1c:b6:e1:61:f6:d0:e3:21:fe:2c:c9:5d:bd:6a:21:67:16:3e:10:b5:1e:fa:13:fe:2c:e0:41:a6:1a:db:a8:79:96:4f:b2:13:35:6c:c6:4d:31:8a:6a:8d:de:5b:4a:eb:b3:d5:71:68:14:d5:e2:a8:e3:24:31:9e:f7:16:bc:e8:a7:23:78:8d:96:db:6b:36:9a:48:46:8d:d3:b1:7f:9f:ba:4b:f2:41:9c:92:5a:f3:9f:60:88:d0:f7:9e:82:87:54:0f:d0:c2:fd:99:de:59:43:50:96:76:b3:6d:19:4b:42:eb:39:cc:d1:62:0a:82:ab:dd:c0:1b:30:a9:69:68:bb:54:4d:49:1b:61:48:84:7e:04:38:eb:07:63:0c:55:db:01:e7:58:9d:5e:72:23:89:92:1c:ca:0a:b5:de:eb:0c:09:aa:f8:f3:61:d8:31:74:0e:19:65:8c:38:64:fd:d9:e7:10:d1:0c:b6:0b:bd:eb:e5:31:4d:a6:00:3b:71:d8:86:55:2f:02:2e:83:b0:ac:2c:28:73:8e:59:fb:d0:a1:0d:7c:3b:b0:14:97:78:15:08:8f:66:23:a3:7e:65:af:95:8d:bd:a4:94:23:30:64:13:32:7c:cc:33:b1:83:d7:98:a2:c1:bd:bf:e4:29:42:12:5c:20:79:fc:de:69:b2:0d:0a:31:28:32:6f:3e:c3:f6:fa:9b:05:a8:06:e1:0d:aa:35:e5:18:6a:a0:f6:96:78:97:7e:15:ea:65:b9:bc:99:02:91:fe:56:a7:f7:29:88:59:17:f4:22:d6:c4:09:e1:cc:8c:98:f3:46:36:d1:2b:d8:a9:c1:96:3a:99:63:e1:8e:54:2e:13:d5:5f:67:e5:89:e0:44:d3:0c:a9:96:aa:60:bd:3c:3e:31:1d:64:08:d7:20:b5:18:07:1c:f1:f5:ac:99:d0:f0:ab:d4:fd:cd:eb:4c:0d:73:a0:fe:1c:c6:11:53:71:d6:ab:f3:62:eb:b1:13:53:aa:b2:d4:00:83:19:98:33:5c:a2:20:e0:3f:2f:d2:1f:66:2e:36:a5:ac:cd:76:61:c3:a9:ae:69:a5:8b:85:11:a8:ee:83:93:99:73:70:12:d8:56:98:72:3f:7f:05:be:6f:0a:c1:0f:f9:fc:c4:95:99:5c:95:50:8f:5e:ef:f6:4d:26:da:03:70:f8:6b:03:72:e1:ff:da:ee:31:c1:d5:2f:e7:be:8f:7d:36:ef:cd:ec:d2:8f:7e:0e:85:27:ed:1e:d1:cc:4c:80:fd:1d:20:ef:60:46:0f:2b:2b:f4:35:96:dc:d6:e3:fb:de:16:08:9d:1b:89:3e:b0:3d:d8:2a:51:e7:3f:3c:6d:de:9f:6c:48:8c:1e:fb:e3:23:9e:dd:20:bb:c6:d5:96:85:13:7b:3b:e8:05:7a:27:da:ac:99:d7:12:03:11:ce:64:12:e5:de:47:bd:64:d9:e2:52:85:e6:8b:c6:15:04:f7:94:6e:22:3b:7f:1b:8c:49:73:6e:53:bb:9a:79:39:48:86:2a:9e:5e:fb:27:e1:54:0f:63:d8:01:db:9c:dd:08:a0:22:0f:1f:33:1d:f5:d6:81:03:20:3c:fd:40:e9:69:dd:46:1c:e2:44:e6:e5:2d:a9:f8:aa:75:7a:fd:1c:cd:ba:46:55:06:77:96:f7:0f:ea:40:c4:34:95:ce:fb:52:16:f9:09:87:a3:0c:d0:f2:40:ce:61:4b:ba:19:0f:9a:36:44:dd:c0:0b:84:ca:8c:28:ac:ce:98:4a:21:ed:41:e3:90:2b:2d:da:a8:5b:60:1c:4a:b5:17:bb:10:81:e6:fa:a4:e7:06:a1:e6:92:dc:a8:cd:ab:b3:6f:2e:dd:7e:36:33:b1:97:7d:4e:08:0f:a2:32:8a:8f,210.146.64.4,0,·······A····,0x00,1514,1a:43:20:00:01:00,0xfb92,eth:ethertype:ip:tcp,"Jul 16, 2005 11:30:26.914250000 IST","Jul 16, 2005 06:00:26.914250000 UTC",0,0,1a:43:20:00:01:00,0x0800,0,3454,81.131.67.131,2750760086,3454,6,81.131.67.131,[ Null ],1460,0.281250000,1,4,1,20,0x02,0,80,20,0x6b47,0,1a:43:20:00:01:00,1460,6432,1,-1,765212537,1,01:00:01:00:00:00,0,0,1514,1461,210.146.64.4,3,0,0,0,0.281250000,2,Xerox Corporation,0,01:00:01:00:00:00,,0x0010,0,1,1721120,65537,0,6432,1a:43:20:00:01:00,0.000000000,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.000000000,1,0,210.146.64.4,0.000000000,65537,0,0,0x009a,1121493626.914250000,1,,0,doc,packets-2005-07-16,0,210.146.64.4,0,0,0.000000000,0,0,0,0,40,128,0,1,2,8,Xerox Corporation,,81.131.67.131,1,·······A····,0x00,54,01:00:01:00:00:00,0x84dc,eth:ethertype:ip:tcp,"Jul 16, 2005 11:30:26.914250000 IST","Jul 16, 2005 06:00:26.914250000 UTC",0,0,01:00:01:00:00:00,0x0800,0,80,210.146.64.4,765212537,80,6,210.146.64.4,··D···,,0.281250000,0,4,1,20,0x02,0,3454,20,0x5299,0,01:00:01:00:00:00,0,8760,0,-1,2750761546,1,1a:43:20:00:01:00,0,0,54,1,81.131.67.131,4,1,0,0,0.000000000,2,,0,1a:43:20:00:01:00,,0x0010,1,1,65537,1721120,0,8760,01:00:01:00:00:00,0.000000000,1461,Xerox Corporation,,"Source MAC must not be a group address: IEEE 802.3-2002, Section 3.2.3(b)",6291456,3,150994944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
